OrderID,OrderDate,OrderTime,StoreID,EmpID,Items,Revenue,Sales Tax,Total Charge,Payment,CustZipCode
S16222,7/17/2017,5:54:02 PM,Store04,SN94,2,459.98,23.00,482.98,Credit Card,93256
S16223,7/17/2017,6:38:57 PM,Store04,GM32,2,703.99,35.20,739.19,Credit Card,60162
S16224,7/17/2017,7:25:06 PM,Store02,PP24,4,155.96,7.80,163.76,Credit Card,19301
S16225,7/17/2017,8:09:11 PM,Store03,KR93,4,772.39,38.62,811.01,Other,26588
S16226,7/18/2017,9:36:55 AM,Store03,HM67,6,580.95,29.05,610.00,Credit Card,20772
S16227,7/18/2017,10:13:25 AM,Store04,WJ47,2,59.98,3.00,62.98,Check,60523
S16228,7/18/2017,10:50:45 AM,Store04,GW33,1,269.99,13.50,283.49,Check,60402
S16229,7/18/2017,11:25:36 AM,Store01,MM66,1,279.00,13.95,292.95,Credit Card,07806
S16230,7/18/2017,12:00:27 PM,Store04,DD29,1,179.99,9.00,188.99,Check,60651
S16231,7/18/2017,12:35:44 PM,Store03,AP74,2,639.99,32.00,671.99,Credit Card,20850
S16232,7/18/2017,1:13:52 PM,Store05,MB66,1,109.00,5.45,114.45,Credit Card,46280
S16233,7/18/2017,1:52:01 PM,Store01,NK68,1,12.99,0.65,13.64,Cash,45640
S16234,7/18/2017,2:26:53 PM,Store02,AM79,3,135.97,6.80,142.77,Credit Card,19111
S16235,7/18/2017,3:02:34 PM,Store04,JJ78,4,333.97,16.70,350.67,Check,60417
S16236,7/18/2017,3:40:43 PM,Store02,BK87,6,177.94,8.90,186.84,Credit Card,26411
S16237,7/18/2017,4:18:02 PM,Store02,MB33,3,251.98,12.60,264.58,Credit Card,19086
S16238,7/18/2017,4:56:11 PM,Store04,RG28,2,311.94,15.60,327.54,Check,60606
S16239,7/18/2017,5:32:16 PM,Store02,RM20,1,24.99,1.25,26.24,Credit Card,10016
S16240,7/18/2017,6:09:36 PM,Store04,MK39,1,69.99,3.50,73.49,Credit Card,61473
S16241,7/18/2017,6:47:20 PM,Store01,LM25,2,425.98,21.30,447.28,Credit Card,07047
S16242,7/18/2017,7:24:15 PM,Store05,SN94,2,38.99,1.95,40.94,Credit Card,46278
S16243,7/18/2017,8:02:24 PM,Store05,NE86,3,156.97,7.85,164.82,Credit Card,46208
S16244,7/19/2017,9:37:44 AM,Store05,MB55,2,59.98,3.00,62.98,Check,46202
S16245,7/19/2017,10:14:14 AM,Store04,JC39,2,1258.00,62.90,1320.90,Credit Card,60636
S16246,7/19/2017,10:49:06 AM,Store04,JI58,2,353.99,17.70,371.69,Credit Card,60104
S16247,7/19/2017,11:25:36 AM,Store04,ZW62,2,228.99,11.45,240.44,Credit Card,60173
S16248,7/19/2017,12:01:17 PM,Store01,DB14,2,23.80,1.19,24.99,Check,11385
S16249,7/19/2017,12:37:22 PM,Store01,NF75,1,114.99,5.75,120.74,Credit Card,11101
S16250,7/19/2017,1:13:28 PM,Store03,JH71,1,34.20,1.71,35.91,Credit Card,20912
S16251,7/19/2017,1:51:12 PM,Store04,LL40,2,36.99,1.85,38.84,Check,60712
S16252,7/19/2017,2:26:03 PM,Store01,LL40,3,300.39,15.02,315.41,Check,10310
S16253,7/19/2017,3:02:58 PM,Store01,FW36,1,42.99,2.15,45.14,Credit Card,11432
S16254,7/19/2017,3:39:28 PM,Store01,CH85,1,74.99,3.75,78.74,Credit Card,11212
S16255,7/19/2017,4:14:20 PM,Store01,CC48,1,34.20,1.71,35.91,Credit Card,07010
S16256,7/19/2017,4:50:01 PM,Store05,BW60,2,571.98,28.60,600.58,Credit Card,46240
S16257,7/19/2017,5:26:06 PM,Store04,OE65,3,536.38,26.82,563.20,Credit Card,60501
S16258,7/19/2017,6:02:36 PM,Store02,DW43,3,149.97,7.50,157.47,Credit Card,19149
S16259,7/19/2017,6:38:17 PM,Store03,VS38,1,199.00,9.95,208.95,Credit Card,20743
S16260,7/19/2017,7:14:23 PM,Store02,SR23,1,29.99,1.50,31.49,Credit Card,08034
S16261,7/19/2017,7:50:03 PM,Store03,JD91,4,487.58,24.38,511.96,Credit Card,15322
S16262,7/20/2017,9:40:30 AM,Store05,SO60,1,39.99,2.00,41.99,Credit Card,46055
S16263,7/20/2017,10:19:46 AM,Store05,VW24,4,200.96,10.05,211.01,Credit Card,33155
S16264,7/20/2017,10:59:27 AM,Store05,NC86,1,79.00,3.95,82.95,Check,46241
S16265,7/20/2017,11:39:32 AM,Store01,BH39,2,54.60,2.73,57.33,Credit Card,11360
S16266,7/20/2017,12:19:13 PM,Store02,JI46,1,49.99,2.50,52.49,Credit Card,08027
S16267,7/20/2017,12:56:26 PM,Store03,MN66,2,67.98,3.40,71.38,Check,20712
S16268,7/20/2017,1:33:38 PM,Store02,SP45,1,27.99,1.40,29.39,Credit Card,19139
S16269,7/20/2017,2:11:15 PM,Store02,RH32,2,330.98,16.55,347.53,Credit Card,19113
S16270,7/20/2017,2:51:21 PM,Store01,MS27,1,229.99,11.50,241.49,Credit Card,11374
S16271,7/20/2017,3:31:02 PM,Store02,FB39,4,125.17,6.26,131.43,Credit Card,08343
S16272,7/20/2017,4:10:18 PM,Store04,JJ78,3,198.97,9.95,208.92,Credit Card,60616
S16273,7/20/2017,4:49:09 PM,Store01,RL27,3,1881.00,94.05,1975.05,Credit Card,10271
S16274,7/20/2017,5:29:39 PM,Store01,PL31,3,359.97,18.00,377.97,Other,10311
S16275,7/20/2017,6:08:30 PM,Store04,FM18,1,159.99,8.00,167.99,Credit Card,60659
S16276,7/20/2017,6:47:46 PM,Store01,DT90,3,119.97,6.00,125.97,Check,10460
S16277,7/20/2017,7:26:38 PM,Store05,JT13,1,179.00,8.95,187.95,Credit Card,46112
S16278,7/20/2017,8:05:04 PM,Store02,LM62,1,109.00,5.45,114.45,Check,19153
S16279,7/21/2017,9:27:35 AM,Store02,HS21,2,130.98,6.55,137.53,Credit Card,19150
S16280,7/21/2017,9:55:10 AM,Store02,NL87,1,489.00,24.45,513.45,Credit Card,92647
S16281,7/21/2017,10:23:10 AM,Store02,KA47,2,558.00,27.90,585.90,Credit Card,19094
S16282,7/21/2017,10:51:10 AM,Store04,CB86,3,511.88,25.59,537.47,Credit Card,60621
S16283,7/21/2017,11:20:48 AM,Store04,HS21,1,229.99,11.50,241.49,Credit Card,60558
S16284,7/21/2017,11:48:23 AM,Store04,JM67,1,29.99,1.50,31.49,Credit Card,60616
S16285,7/21/2017,12:18:51 PM,Store05,VB45,1,9.00,0.45,9.45,Cash,46201
S16286,7/21/2017,12:48:54 PM,Store01,TS47,2,70.54,3.53,74.07,Credit Card,10119
S16287,7/21/2017,1:16:54 PM,Store02,VS38,2,52.98,2.65,55.63,Credit Card,19086
S16288,7/21/2017,1:46:32 PM,Store01,MR28,1,30.99,1.55,32.54,Credit Card,10461
S16289,7/21/2017,2:16:36 PM,Store03,PK18,3,244.97,12.25,257.22,Other,38104
S16290,7/21/2017,2:45:25 PM,Store04,RF14,3,163.97,8.20,172.17,Check,60104
S16291,7/21/2017,3:13:00 PM,Store04,BH39,1,20.99,1.05,22.04,Check,60126
S16292,7/21/2017,3:43:52 PM,Store04,WS38,2,369.98,18.50,388.48,Other,60639
S16293,7/21/2017,4:11:27 PM,Store03,SR23,2,147.84,7.39,155.23,Credit Card,22209
S16294,7/21/2017,4:39:03 PM,Store05,AC67,1,56.20,2.81,59.01,Credit Card,46237
S16295,7/21/2017,5:09:06 PM,Store02,NH48,2,186.84,9.34,196.18,Credit Card,08021
S16296,7/21/2017,5:39:34 PM,Store02,MS64,1,49.55,2.48,52.03,Credit Card,19038
S16297,7/21/2017,6:07:33 PM,Store03,WS38,2,241.89,12.09,253.98,Credit Card,20164
S16298,7/21/2017,6:35:58 PM,Store03,DL83,1,269.99,13.50,283.49,Credit Card,20190
S16299,7/21/2017,7:06:26 PM,Store03,MC13,3,162.75,8.14,170.89,Credit Card,20743
S16300,7/21/2017,7:34:50 PM,Store03,MC26,4,1724.85,86.24,1811.09,Credit Card,21140
S16301,7/22/2017,9:28:00 AM,Store03,MW25,1,109.95,5.50,115.45,Credit Card,22214
S16302,7/22/2017,9:58:03 AM,Store04,DB14,1,117.85,5.89,123.74,Check,60093
S16303,7/22/2017,10:27:17 AM,Store04,IW76,1,74.99,3.75,78.74,Credit Card,33704
S16304,7/22/2017,10:56:31 AM,Store03,DW16,1,34.20,1.71,35.91,Credit Card,20868
S16305,7/22/2017,11:24:30 AM,Store03,WS38,7,503.94,25.20,529.14,Check,22311
S16306,7/22/2017,11:52:05 AM,Store03,LM62,2,643.70,32.19,675.89,Credit Card,20906
S16307,7/22/2017,12:20:05 PM,Store02,JC24,2,653.99,32.70,686.69,Credit Card,19116
S16308,7/22/2017,12:50:33 PM,Store05,SS48,1,198.00,9.90,207.90,Credit Card,46221
S16309,7/22/2017,1:21:01 PM,Store04,JM67,3,149.97,7.50,157.47,Credit Card,60305
S16310,7/22/2017,1:51:53 PM,Store03,DB97,1,62.99,3.15,66.14,Credit Card,20871
S16311,7/22/2017,2:21:32 PM,Store02,CF23,3,258.80,12.94,271.74,Credit Card,19033
S16312,7/22/2017,2:52:24 PM,Store01,EL11,1,199.95,10.00,209.95,Credit Card,07062
S16313,7/22/2017,3:22:03 PM,Store03,TM83,2,150.00,7.50,157.50,Credit Card,20020
S16314,7/22/2017,3:52:31 PM,Store04,RL72,3,225.00,11.25,236.25,Credit Card,60652
S16315,7/22/2017,4:20:06 PM,Store05,ML87,2,358.00,17.90,375.90,Credit Card,46110
S16316,7/22/2017,4:48:30 PM,Store02,NK68,2,63.98,3.20,67.18,Credit Card,08065
S16317,7/22/2017,5:17:19 PM,Store02,ME19,1,109.00,5.45,114.45,Check,08053
S16318,7/22/2017,5:46:58 PM,Store03,DS40,3,867.99,43.40,911.39,Credit Card,95374
S16319,7/22/2017,6:17:26 PM,Store03,RV28,2,56.30,2.82,59.12,Credit Card,21146
S16320,7/22/2017,6:46:40 PM,Store01,JC22,3,245.97,12.30,258.27,Credit Card,10045
S16321,7/22/2017,7:15:04 PM,Store02,RC55,2,93.98,4.70,98.68,Credit Card,18936
S16322,7/22/2017,7:42:39 PM,Store04,BS22,3,228.73,11.44,240.17,Credit Card,60202
S16323,7/23/2017,9:42:20 AM,Store01,TB22,1,39.99,2.00,41.99,Check,07510
S16324,7/23/2017,10:24:39 AM,Store01,MR76,2,89.98,4.50,94.48,Credit Card,07107
S16325,7/23/2017,11:06:34 AM,Store02,VB51,1,198.00,9.90,207.90,Credit Card,19152
S16326,7/23/2017,11:48:29 AM,Store04,JH82,1,49.55,2.48,52.03,Credit Card,60649
S16327,7/23/2017,12:29:59 PM,Store02,MG89,2,99.98,5.00,104.98,Check,19151
S16328,7/23/2017,1:10:40 PM,Store02,WL96,4,254.96,12.75,267.71,Credit Card,19703
S16329,7/23/2017,1:53:24 PM,Store05,WS38,1,28.15,1.41,29.56,Credit Card,46218
S16330,7/23/2017,2:36:33 PM,Store02,NR72,1,108.00,5.40,113.40,Check,08046
S16331,7/23/2017,3:18:52 PM,Store03,NW60,1,132.99,6.65,139.64,Check,20906
S16332,7/23/2017,3:59:33 PM,Store04,GB66,3,749.97,37.50,787.47,Check,60202
S16333,7/23/2017,4:40:14 PM,Store05,CM17,1,34.20,1.71,35.91,Check,46205
S16334,7/23/2017,5:23:23 PM,Store04,SO47,3,81.97,4.10,86.07,Credit Card,79027
S16335,7/23/2017,6:03:39 PM,Store02,CB86,3,35.79,1.79,37.58,Credit Card,08007
S16336,7/23/2017,6:46:23 PM,Store02,SY50,2,508.60,25.43,534.03,Credit Card,19118
S16337,7/23/2017,7:29:32 PM,Store01,MB33,2,322.98,16.15,339.13,Credit Card,10458
S16338,7/23/2017,8:10:38 PM,Store02,CC48,2,571.98,28.60,600.58,Credit Card,19110
S16339,7/24/2017,9:35:16 AM,Store03,BW61,1,57.00,2.85,59.85,Credit Card,20785
S16340,7/24/2017,10:13:25 AM,Store04,GR33,3,263.85,13.19,277.04,Credit Card,60632
S16341,7/24/2017,10:49:31 AM,Store05,AP74,5,1560.90,78.05,1638.95,Check,46219
S16342,7/24/2017,11:27:15 AM,Store05,TK96,2,225.98,11.30,237.28,Credit Card,46163
S16343,7/24/2017,12:04:59 PM,Store05,CT64,1,80.99,4.05,85.04,Credit Card,46278
S16344,7/24/2017,12:41:04 PM,Store01,GS28,2,155.99,7.80,163.79,Credit Card,10002
S16345,7/24/2017,1:18:49 PM,Store04,DC33,5,409.53,20.48,430.01,Credit Card,60602
S16346,7/24/2017,1:55:19 PM,Store03,SR23,1,309.99,15.50,325.49,Credit Card,21029
S16347,7/24/2017,2:31:00 PM,Store05,LL40,2,18.00,0.90,18.90,Cash,46107
S16348,7/24/2017,3:09:09 PM,Store05,GM32,1,19.99,1.00,20.99,Check,46225
S16349,7/24/2017,3:44:00 PM,Store01,DL83,4,195.96,9.80,205.76,Check,07106
S16350,7/24/2017,4:20:55 PM,Store04,JD91,1,46.99,2.35,49.34,Check,60455
S16351,7/24/2017,4:58:39 PM,Store01,JM66,2,40.98,2.05,43.03,Check,07029
S16352,7/24/2017,5:35:09 PM,Store02,TB27,1,30.99,1.55,32.54,Check,19141
S16353,7/24/2017,6:10:01 PM,Store01,JW86,1,68.99,3.45,72.44,Credit Card,10171
S16354,7/24/2017,6:44:52 PM,Store03,AC89,1,249.99,12.50,262.49,Check,20833
S16355,7/24/2017,7:21:22 PM,Store04,MD46,1,57.20,2.86,60.06,Credit Card,60549
S16356,7/24/2017,7:57:03 PM,Store03,MW25,2,1258.00,62.90,1320.90,Credit Card,20737
S16357,7/25/2017,9:37:20 AM,Store02,CR46,4,575.98,28.80,604.78,Check,08109
S16358,7/25/2017,10:13:50 AM,Store02,AD23,5,967.97,48.40,1016.37,Credit Card,19081
S16359,7/25/2017,10:49:55 AM,Store03,GS28,1,139.99,7.00,146.99,Credit Card,20026
S16360,7/25/2017,11:26:25 AM,Store04,GS28,3,638.98,31.95,670.93,Credit Card,60527
S16361,7/25/2017,12:02:31 PM,Store04,RH67,1,29.99,1.50,31.49,Credit Card,60455
S16362,7/25/2017,12:38:36 PM,Store03,VS38,3,458.98,22.95,481.93,Credit Card,22015
S16363,7/25/2017,1:14:42 PM,Store02,MB66,2,620.98,31.05,652.03,Credit Card,19118
S16364,7/25/2017,1:50:23 PM,Store01,PB26,1,285.99,14.30,300.29,Credit Card,11239
S16365,7/25/2017,2:28:07 PM,Store03,TB27,3,666.98,33.35,700.33,Check,20707
S16366,7/25/2017,3:03:48 PM,Store02,JC86,2,499.98,25.00,524.98,Credit Card,19026
S16367,7/25/2017,3:40:18 PM,Store01,GB66,1,31.99,1.60,33.59,Check,10110
S16368,7/25/2017,4:17:37 PM,Store01,SS79,1,198.00,9.90,207.90,Check,10707
S16369,7/25/2017,4:52:53 PM,Store03,TB22,1,79.00,3.95,82.95,Other,22309
S16370,7/25/2017,5:29:24 PM,Store02,DL94,1,29.99,1.50,31.49,Check,18902
S16371,7/25/2017,6:05:04 PM,Store01,PC94,2,89.98,4.50,94.48,Credit Card,11415
S16372,7/25/2017,6:40:45 PM,Store05,RB48,2,978.00,48.90,1026.90,Credit Card,46237
S16373,7/25/2017,7:18:05 PM,Store05,KA47,2,220.94,11.05,231.99,Credit Card,46235
S16374,7/25/2017,7:54:10 PM,Store04,RH93,1,249.99,12.50,262.49,Credit Card,60626
S16375,7/26/2017,9:36:03 AM,Store04,AB28,2,261.49,13.07,274.56,Credit Card,46404
S16376,7/26/2017,10:10:51 AM,Store02,BS64,2,90.98,4.55,95.53,Credit Card,19034
S16377,7/26/2017,10:46:04 AM,Store04,RF14,3,161.97,8.10,170.07,Credit Card,60513
S16378,7/26/2017,11:18:49 AM,Store02,VS38,3,335.97,16.80,352.77,Check,19152
S16379,7/26/2017,11:51:35 AM,Store05,DR53,1,149.50,7.48,156.98,Credit Card,46112
S16380,7/26/2017,12:27:37 PM,Store03,SF12,1,74.99,3.75,78.74,Credit Card,20026
S16381,7/26/2017,1:01:12 PM,Store02,DW50,1,119.99,6.00,125.99,Check,03258
S16382,7/26/2017,1:36:25 PM,Store04,MR28,1,269.99,13.50,283.49,Check,60661
S16383,7/26/2017,2:12:28 PM,Store02,JC22,3,124.97,6.25,131.22,Credit Card,19054
S16384,7/26/2017,2:47:16 PM,Store05,GM32,1,18.99,0.95,19.94,Cash,46259
S16385,7/26/2017,3:21:15 PM,Store02,CF23,1,39.99,2.00,41.99,Credit Card,08053
S16386,7/26/2017,3:54:00 PM,Store01,AC67,2,216.00,10.80,226.80,Check,10169
S16387,7/26/2017,4:27:35 PM,Store01,LC50,1,41.99,2.10,44.09,Credit Card,07028
S16388,7/26/2017,5:00:20 PM,Store02,TJ22,2,419.98,21.00,440.98,Credit Card,18936
S16389,7/26/2017,5:33:54 PM,Store04,JH71,5,953.95,47.70,1001.65,Credit Card,60546
S16390,7/26/2017,6:09:32 PM,Store03,EG59,1,12.99,0.65,13.64,Cash,20879
S16391,7/26/2017,6:43:56 PM,Store05,JW86,4,439.10,21.96,461.06,Credit Card,46142
S16392,7/26/2017,7:17:06 PM,Store01,JC24,2,508.60,25.43,534.03,Check,08840
S16393,7/26/2017,7:51:30 PM,Store05,CT25,2,83.98,4.20,88.18,Check,84790
S16394,7/27/2017,9:30:53 AM,Store05,JC79,6,499.90,25.00,524.90,Credit Card,46123
S16395,7/27/2017,9:59:17 AM,Store05,JI46,4,322.97,16.15,339.12,Credit Card,46250
S16396,7/27/2017,10:28:55 AM,Store03,RP63,2,67.98,3.40,71.38,Credit Card,21738
S16397,7/27/2017,10:56:55 AM,Store04,TK96,1,31.99,1.60,33.59,Credit Card,60655
S16398,7/27/2017,11:25:20 AM,Store05,EW48,1,56.20,2.81,59.01,Credit Card,46203
S16399,7/27/2017,11:53:44 AM,Store04,DC33,1,44.99,2.25,47.24,Credit Card,60091
S16400,7/27/2017,12:23:23 PM,Store03,MG89,2,359.98,18.00,377.98,Check,20774
S16401,7/27/2017,12:50:58 PM,Store05,JW86,6,520.52,26.03,546.55,Check,46219
S16402,7/27/2017,1:21:26 PM,Store01,TM83,3,207.99,10.40,218.39,Credit Card,07657
S16403,7/27/2017,1:51:04 PM,Store05,JY21,1,489.00,24.45,513.45,Credit Card,46218
S16404,7/27/2017,2:21:07 PM,Store02,DT90,3,1467.00,73.35,1540.35,Credit Card,19010
S16405,7/27/2017,2:50:21 PM,Store02,SS82,4,99.96,5.00,104.96,Credit Card,19136
S16406,7/27/2017,3:17:56 PM,Store02,RL72,1,114.99,5.75,120.74,Check,19125
S16407,7/27/2017,3:45:56 PM,Store03,JC61,1,9.00,0.45,9.45,Cash,20744
S16408,7/27/2017,4:14:45 PM,Store01,JJ78,1,139.99,7.00,146.99,Check,07109
S16409,7/27/2017,4:42:45 PM,Store01,HM67,2,289.50,14.48,303.98,Check,10106
S16410,7/27/2017,5:11:59 PM,Store03,JA97,1,139.99,7.00,146.99,Credit Card,22046
S16411,7/27/2017,5:39:58 PM,Store01,CR46,2,99.60,4.98,104.58,Other,33462
S16412,7/27/2017,6:07:58 PM,Store01,JH71,6,1198.95,59.95,1258.90,Credit Card,10174
S16413,7/27/2017,6:38:26 PM,Store05,JH71,3,56.97,2.85,59.82,Check,46236
S16414,7/27/2017,7:06:01 PM,Store03,CP22,1,383.40,19.17,402.57,Other,20008
S16415,7/27/2017,7:34:50 PM,Store01,JD91,1,599.99,30.00,629.99,Credit Card,10154
S16416,7/28/2017,9:20:34 AM,Store01,DL94,2,638.00,31.90,669.90,Check,19129
S16417,7/28/2017,9:41:58 AM,Store03,KJ71,1,353.40,17.67,371.07,Credit Card,20391
S16418,7/28/2017,10:05:00 AM,Store01,JM66,1,33.99,1.70,35.69,Credit Card,10304
S16419,7/28/2017,10:26:49 AM,Store03,MW25,2,207.98,10.40,218.38,Check,20901
S16420,7/28/2017,10:49:02 AM,Store03,JD87,1,34.20,1.71,35.91,Credit Card,20008
S16421,7/28/2017,11:10:25 AM,Store01,RM20,1,57.00,2.85,59.85,Check,07202
S16422,7/28/2017,11:31:24 AM,Store03,JK28,4,514.59,25.73,540.32,Credit Card,22046
S16423,7/28/2017,11:53:13 AM,Store04,RW44,1,209.99,10.50,220.49,Check,60613
S16424,7/28/2017,12:17:04 PM,Store04,JK28,1,68.99,3.45,72.44,Credit Card,60402
S16425,7/28/2017,12:39:17 PM,Store03,LH48,1,27.99,1.40,29.39,Credit Card,22740
S16426,7/28/2017,1:02:45 PM,Store02,JC24,1,629.00,31.45,660.45,Check,19808
S16427,7/28/2017,1:26:36 PM,Store04,JT88,1,27.99,1.40,29.39,Credit Card,60714
S16428,7/28/2017,1:47:35 PM,Store03,SS79,1,75.00,3.75,78.75,Credit Card,20018
S16429,7/28/2017,2:08:34 PM,Store01,JC22,1,59.99,3.00,62.99,Credit Card,18512
S16430,7/28/2017,2:29:09 PM,Store01,SH92,3,93.00,4.65,97.65,Credit Card,07503
S16431,7/28/2017,2:50:32 PM,Store01,DL94,4,494.24,24.71,518.95,Check,11579
S16432,7/28/2017,3:11:07 PM,Store01,JL35,2,169.74,8.49,178.23,Credit Card,07029
S16433,7/28/2017,3:34:09 PM,Store02,SY50,4,716.00,35.80,751.80,Credit Card,08096
S16434,7/28/2017,3:58:01 PM,Store02,LM62,5,1164.98,58.25,1223.23,Credit Card,19074
S16435,7/28/2017,4:20:38 PM,Store04,MB66,3,203.83,10.19,214.02,Credit Card,44824
S16436,7/28/2017,4:44:30 PM,Store05,DR53,2,239.98,12.00,251.98,Credit Card,46224
S16437,7/28/2017,5:05:29 PM,Store03,SH92,3,318.73,15.94,334.67,Check,20841
S16438,7/28/2017,5:26:03 PM,Store04,BP42,2,137.98,6.90,144.88,Credit Card,60534
S16439,7/28/2017,5:47:02 PM,Store01,JM15,1,117.85,5.89,123.74,Credit Card,55427
S16440,7/28/2017,6:09:40 PM,Store01,MD46,2,158.98,7.95,166.93,Credit Card,07603
S16441,7/28/2017,6:33:07 PM,Store01,JK28,2,359.98,18.00,377.98,Check,07079
S16442,7/28/2017,6:56:34 PM,Store01,SL81,4,294.68,14.73,309.41,Check,10013
S16443,7/28/2017,7:17:58 PM,Store02,PM19,1,108.00,5.40,113.40,Credit Card,25431
S16444,7/29/2017,9:28:24 AM,Store01,MR76,1,39.99,2.00,41.99,Check,10310
S16445,7/29/2017,9:58:28 AM,Store05,VS38,2,49.98,2.50,52.48,Credit Card,46237
S16446,7/29/2017,10:26:03 AM,Store03,SH92,1,109.95,5.50,115.45,Credit Card,20632
S16447,7/29/2017,10:56:31 AM,Store04,WH43,1,59.99,3.00,62.99,Other,60043
S16448,7/29/2017,11:26:09 AM,Store02,BW61,2,218.00,10.90,228.90,Check,08084
S16449,7/29/2017,11:54:09 AM,Store03,EN51,4,984.80,49.24,1034.04,Credit Card,20008
S16450,7/29/2017,12:24:37 PM,Store05,PP24,3,504.20,25.21,529.41,Credit Card,46167
S16451,7/29/2017,12:53:01 PM,Store02,LG92,1,74.99,3.75,78.74,Other,19035
S16452,7/29/2017,1:23:04 PM,Store04,LM25,1,46.99,2.35,49.34,Other,60622
S16453,7/29/2017,1:51:04 PM,Store02,LH48,2,59.98,3.00,62.98,Credit Card,08002
S16454,7/29/2017,2:19:28 PM,Store01,AF67,2,177.99,8.90,186.89,Check,08106
S16455,7/29/2017,2:50:21 PM,Store03,RP63,1,199.95,10.00,209.95,Credit Card,22312
S16456,7/29/2017,3:17:56 PM,Store04,LS82,2,49.98,2.50,52.48,Credit Card,60534
S16457,7/29/2017,3:47:35 PM,Store05,CW22,1,42.99,2.15,45.14,Credit Card,46229
S16458,7/29/2017,4:15:59 PM,Store03,CS42,1,627.00,31.35,658.35,Credit Card,20770
S16459,7/29/2017,4:46:02 PM,Store02,MM20,2,68.40,3.42,71.82,Check,08065
S16460,7/29/2017,5:15:41 PM,Store05,AM79,3,64.99,3.25,68.24,Credit Card,46168
S16461,7/29/2017,5:45:44 PM,Store03,JP28,2,39.98,2.00,41.98,Credit Card,15627
S16462,7/29/2017,6:15:22 PM,Store01,JH71,7,1569.91,78.50,1648.41,Credit Card,07652
S16463,7/29/2017,6:45:01 PM,Store05,MR28,2,115.94,5.80,121.74,Credit Card,25868
S16464,7/29/2017,7:15:29 PM,Store05,WL96,1,599.99,30.00,629.99,Credit Card,46112
S16465,7/29/2017,7:45:32 PM,Store03,ML87,3,688.98,34.45,723.43,Credit Card,20747
S16466,7/30/2017,9:29:09 AM,Store05,LC90,1,229.99,11.50,241.49,Check,46228
S16467,7/30/2017,10:00:45 AM,Store03,BK87,3,786.90,39.35,826.25,Credit Card,22312
S16468,7/30/2017,10:32:22 AM,Store03,IW76,1,149.50,7.48,156.98,Credit Card,17364
S16469,7/30/2017,11:01:31 AM,Store03,PN37,2,328.99,16.45,345.44,Credit Card,20744
S16470,7/30/2017,11:31:53 AM,Store03,SN94,2,25.98,1.30,27.28,Credit Card,21054
S16471,7/30/2017,12:01:02 PM,Store04,PK18,1,9.00,0.45,9.45,Cash,60558
S16472,7/30/2017,12:30:35 PM,Store05,JI46,3,128.97,6.45,135.42,Check,46259
S16473,7/30/2017,1:03:01 PM,Store04,DB97,1,41.99,2.10,44.09,Credit Card,62943
S16474,7/30/2017,1:32:34 PM,Store03,MD46,4,221.96,11.10,233.06,Credit Card,21047
S16475,7/30/2017,2:04:36 PM,Store03,SR23,10,1117.47,55.87,1173.34,Other,22202
S16476,7/30/2017,2:37:02 PM,Store05,LF58,3,32.20,1.61,33.81,Other,26133
S16477,7/30/2017,3:07:24 PM,Store05,WD82,2,235.70,11.79,247.49,Other,46240
S16478,7/30/2017,3:37:22 PM,Store05,DS40,4,559.96,28.00,587.96,Credit Card,46123
S16479,7/30/2017,4:09:48 PM,Store03,JP28,2,216.00,10.80,226.80,Credit Card,20815
S16480,7/30/2017,4:39:46 PM,Store05,IW76,8,2194.18,109.71,2303.89,Credit Card,84635
S16481,7/30/2017,5:09:44 PM,Store02,MB33,1,24.99,1.25,26.24,Credit Card,19113
S16482,7/30/2017,5:41:46 PM,Store05,OE65,1,79.95,4.00,83.95,Credit Card,46204
S16483,7/30/2017,6:12:08 PM,Store01,JH83,4,990.78,49.54,1040.32,Check,07675
S16484,7/30/2017,6:44:10 PM,Store05,CT25,2,699.98,35.00,734.98,Credit Card,45327
S16485,7/30/2017,7:14:57 PM,Store04,NC86,2,66.98,3.35,70.33,Check,60439
S16486,7/30/2017,7:44:30 PM,Store04,RH32,1,74.99,3.75,78.74,Check,60501
S16487,7/31/2017,9:47:07 AM,Store03,EW43,2,257.84,12.89,270.73,Check,20720
S16488,7/31/2017,10:35:52 AM,Store01,MM95,3,74.97,3.75,78.72,Check,10025
S16489,7/31/2017,11:24:12 AM,Store01,JB42,2,81.98,4.10,86.08,Check,08882
S16490,7/31/2017,12:12:33 PM,Store05,HM67,2,23.80,1.19,24.99,Credit Card,46268
S16491,7/31/2017,1:02:08 PM,Store01,TB27,1,75.00,3.75,78.75,Credit Card,06897
S16492,7/31/2017,1:48:49 PM,Store03,LH48,1,629.00,31.45,660.45,Credit Card,21144
S16493,7/31/2017,2:37:10 PM,Store03,RF14,3,1398.75,69.94,1468.69,Check,20708
S16494,7/31/2017,3:26:20 PM,Store03,CM38,1,353.40,17.67,371.07,Credit Card,20910
S16495,7/31/2017,4:13:02 PM,Store02,AB28,1,209.99,10.50,220.49,Check,19114
S16496,7/31/2017,5:01:47 PM,Store01,VS38,1,74.99,3.75,78.74,Credit Card,10069
S16497,7/31/2017,5:49:18 PM,Store04,KF42,5,634.42,31.72,666.14,Credit Card,60659
S16498,7/31/2017,6:36:25 PM,Store05,MA99,2,272.98,13.65,286.63,Credit Card,46278
